state,date,triad,vt_triad,support_count,hot_hits,superhot_hits,vertical_hits,set1_hits,col1_hits,precol1_hits,vt_straight_hits,vt_only_lane_hits,guard_hits,literal_hits,variant_span,set_span,column_span,score_mean,score_max,evidence_tags
Delaware4,2025-06-23,799,35,29,29,13,4,21,7,7,14,1,1,13,3,3,7,21.048,36.25,"col1,funnel_precol1,guard_set1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Delaware4,2025-06-23,127,233,16,16,12,5,13,12,0,14,2,1,12,3,3,3,24.153,35.85,"col1,guard_set1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical5,vt_only_lane,vt_straight"
Delaware4,2025-06-23,567,123,31,31,9,4,19,2,10,22,9,0,13,3,3,7,21.358,34.95,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Delaware4,2025-06-23,899,45,55,55,12,5,38,3,23,33,2,0,14,3,3,7,20.71,33.45,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vertical5,vt_only_lane,vt_straight"
Delaware4,2025-06-23,277,33,18,18,0,4,11,1,6,15,0,0,15,3,3,6,24.472,32.3,"col1,funnel_precol1,hot12,hot16,hot20,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,vertical1,vertical2,vertical3,vertical4,vt_straight"
Delaware4,2025-06-23,257,133,25,25,0,4,16,1,7,14,2,0,12,3,3,7,21.588,32.3,"col1,funnel_precol1,hot12,hot16,hot20,hot8,literal_draw,ls2_lane,ls_col_42,set1_bonus,straight_lane,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Delaware4,2025-06-23,033,14,50,50,23,4,50,11,19,33,17,0,0,3,1,7,20.132,32.05,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Delaware4,2025-06-23,246,235,49,49,16,4,33,8,17,24,0,0,0,3,3,7,19.285,32.05,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_straight"
Delaware4,2025-06-23,016,122,56,56,20,4,38,4,22,42,33,0,0,3,3,7,19.059,31.55,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Delaware4,2025-06-23,013,124,79,79,24,4,62,7,26,50,17,0,0,3,3,7,18.929,31.55,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Delaware4,2025-06-23,336,24,59,59,22,4,49,11,19,34,4,0,0,3,3,7,19.414,31.45,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Delaware4,2025-06-23,244,35,19,19,4,4,12,1,4,3,1,1,0,3,3,7,19.503,31.05,"col1,funnel_precol1,guard_set1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical3,vertical4,vt_only_lane,vt_straight"
Delaware4,2025-06-23,133,24,45,45,14,4,43,4,18,32,2,0,0,3,2,7,19.579,30.95,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vertical4,vt_only_lane,vt_straight"
Delaware4,2025-06-23,036,124,67,67,28,3,52,6,24,45,36,0,0,3,3,7,18.381,30.95,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
Delaware4,2025-06-23,027,133,19,19,0,4,11,0,1,8,1,0,6,3,3,5,19.887,30.7,"funnel_precol1,hot12,hot16,hot20,hot8,literal_draw,ls_col_42,set1_bonus,straight_lane,vertical1,vertical2,vertical4,vt_only_lane,vt_straight"
Delaware4,2025-06-23,338,44,65,65,22,4,51,12,22,36,4,0,0,3,3,7,20.268,30.7,"col1,funnel_precol1,hot12,hot16,hot20,hot4,hot8,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical3,vertical4,vt_only_lane,vt_straight"
Delaware4,2025-06-23,267,233,5,5,1,3,2,1,0,3,2,1,0,2,3,3,21.04,30.65,"col1,guard_set1,hot16,hot20,ls2_lane,ls_col_42,set1_bonus,straight_lane,superhot_set1,vertical1,vertical2,vertical3,vt_only_lane,vt_straight"
